sentence_id,formality_score_from_raters,informativeness,implicature_score,length_in_words,length_in_characters,f_score,i_score,lexical_density,sentence_content,total_syllables_stop_words_excluded,total_syllables_per_word_stop_words_excluded,total_syllables_stop_words_included,total_syllables_per_word_stop_words_included,number_of_nouns,number_of_adjectives,number_of_adverbs,number_of_verbs,number_of_pronouns,number_of_stop_words,proportion_of_stop_words,number_of_spelling_and_grammatical_errors,spelling_and_grammar_errors_per_character,positive_vader_score,negative_vader_score,neutral_vader_score,compound_vader_score
4924,4.2,6.4,2.4,24,150,72.91666667,4.375,70.83333333,"Sure, this year's Atlantic hurricane season has been slow with eight named storms, just two hurricanes and about $100,000 in damages to U.S. property.",30,2.0,40,1.6666666666666667,9,1,2,3,0,9,0.375,0,0.0,0.085,0.107,0.809,-0.1531
313,3.8,4.4,5.2,21,119,73.80952381,3.523809524,66.66666667,"Although Peter has a shelf of city league soccer trophies, he and the others are mediocre pupils at best, sources said.",24,1.8461538461538463,33,1.5714285714285714,9,2,0,3,1,8,0.381,0,0.0,0.181,0.0,0.819,0.6369
4925,5.4,6.4,2.8,12,81,62.5,9.916666667,83.33333333,"Surging auto sales, driven by tax cuts and subsidies, are boosting manufacturing.",20,2.2222222222222223,24,2.0,6,0,0,4,0,3,0.25,0,0.0,0.164,0.151,0.685,0.0516
314,4.4,5.0,4.6,23,141,71.73913043,6.130434783,69.56521739,"Although Qian, a Hangzhou native in east China's Zhejiang Province, had long been a Beijing resident, his hometown friends feel close to him.",30,1.875,37,1.608695652173913,9,2,2,3,2,8,0.348,1,0.007,0.134,0.0,0.866,0.4767
4926,4.6,5.0,4.2,18,136,75.0,2.277777778,77.77777778,"Swami's disciples like noted Kathavachak Prem Bhushanji claims the alterations mainly relate to punctuation marks, matras and spellings.",34,2.2666666666666666,37,2.0555555555555554,10,1,1,2,0,3,0.167,1,0.007,0.128,0.0,0.872,0.3612
315,6.2,6.4,3.8,54,344,83.33333333,4.259259259,61.11111111,"Although the Chinese government has not taken action against Yuan or the publisher, a nongovernmental organization, the Chinese Assn. for the Promotion of Olympic Culture said last week it would file a civil lawsuit against Yuan's publisher, Beijing Fonghong Media Co., to prevent publication of any copies beyond the 200,000 in print in China.",74,2.176470588235294,97,1.7962962962962963,21,5,1,5,1,20,0.37,2,0.006,0.021,0.036,0.943,-0.2023
4927,5.2,4.4,6.2,13,79,84.61538462,4.384615385,69.23076923,Switzerland has been the poster child for financial secrecy over the past year.,14,2.0,21,1.6153846153846154,5,2,0,2,0,6,0.462,0,0.0,0.0,0.0,1.0,0.0
316,5.2,6.0,4.6,35,226,60.0,6.8,71.42857143,"Although the pieces are already nearly a year overdue, Metropolitan Transportation Commission Executive Director Steve Heminger tells us, ""We are not going to bring that steel over here until we make sure everything is right.""",51,2.217391304347826,68,1.9428571428571428,11,3,4,7,3,13,0.371,1,0.004,0.065,0.0,0.935,0.3182
4928,4.4,4.4,4.2,14,96,92.85714286,2.428571429,85.71428571,Sydney University media lecturer Dr Marc Brennan questioned the future of Rove's current format.,28,2.3333333333333335,30,2.142857142857143,10,1,0,1,0,2,0.143,0,0.0,0.0,0.097,0.903,-0.1027
317,5.0,5.0,4.6,30,180,76.66666667,4.233333333,53.33333333,"Although this race is probably closer to a toss-up than advantage Castle, it still seems to feature the cleanest path for an opposition party takeover than any of the alternatives.",38,2.375,53,1.7666666666666666,8,2,3,3,1,14,0.467,0,0.0,0.148,0.0,0.852,0.5719
4929,3.8,4.4,4.4,8,42,75.0,8.125,75.0,Syracuse will have a wide range of hotels.,9,2.25,13,1.625,3,1,0,1,0,4,0.5,0,0.0,0.0,0.0,1.0,0.0
318,2.6,6.0,3.0,18,88,66.66666667,2.777777778,38.88888889,"Altogether, he was a perfect 7 for 7 in the third, scoring 20 of the Celtics' 38 points.",16,1.6,24,1.3333333333333333,2,2,1,2,1,8,0.444,0,0.0,0.209,0.0,0.791,0.5719
4930,4.6,5.8,2.4,11,74,72.72727273,4.181818182,81.81818182,Taiwan's Eastern Television will also air the program on Saturday evening.,19,2.375,22,2.0,6,0,1,1,0,3,0.273,0,0.0,0.0,0.0,1.0,0.0
319,4.0,5.8,3.6,28,153,71.42857143,4.75,64.28571429,"A man and his son who were in a car on a bridge that collapsed in nearby Batangas province were also missing, said regional disaster officer Fred Bragas.",33,2.0625,47,1.6785714285714286,10,2,1,5,1,12,0.429,2,0.013,0.0,0.276,0.724,-0.8126
4931,3.2,4.2,4.2,13,76,57.69230769,6.769230769,61.53846154,Take a look at reserve america -- they describe the campgrounds fairly well.,18,2.0,22,1.6923076923076923,4,0,2,2,1,4,0.308,1,0.013,0.16,0.0,0.84,0.2732
320,4.6,5.8,3.4,30,179,63.33333333,6.2,60.0,"A man drowned after being swept away by strong currents as he tried to cross a creek in Rizal province's Pililla township while carrying his 1-year-old child, who remains missing.",31,1.7222222222222223,45,1.5,8,2,1,8,2,12,0.4,1,0.006,0.096,0.177,0.727,-0.4215
4932,1.0,4.4,2.8,4,19,37.5,13.5,75.0,Takes about 5 mins.,4,1.3333333333333333,6,1.5,2,0,0,0,0,1,0.25,0,0.0,0.0,0.0,1.0,0.0
321,3.8,5.6,3.0,15,74,86.66666667,4.066666667,46.66666667,A map showing the percentages of for all the states is at the Gallup site.,13,2.1666666666666665,22,1.4666666666666666,5,0,0,2,0,9,0.6,0,0.0,0.0,0.0,1.0,0.0
4933,3.8,6.4,2.2,22,121,86.36363636,7.227272727,59.09090909,Take the number 7 to the last stop (Times Square) in Manhattan which starts at Main Street and Roosevelt Ave in Flushing.,23,1.6428571428571428,31,1.4090909090909092,10,1,0,2,0,8,0.364,0,0.0,0.058,0.098,0.844,-0.2263
322,2.6,5.6,4.0,8,40,62.5,7.0,87.5,amaroK is also a very good audio player.,9,1.8,13,1.625,3,1,2,1,0,3,0.375,1,0.025,0.347,0.0,0.653,0.4927
4934,5.4,5.2,4.2,39,261,82.05128205,4.051282051,61.53846154,"Take the poverty-driven frustration of inner-city Richmond, a youth street culture that glorifies thugs and applauds degradation of women, and the desensitization of young men through violent video games, music and language, and you have a template for trouble.",56,2.4347826086956523,72,1.8461538461538463,16,5,0,3,1,16,0.41,0,0.0,0.113,0.264,0.624,-0.8176
323,5.4,6.4,3.0,31,204,75.80645161,5.032258065,61.29032258,"A Maryland woman lost her accounting job after a background check performed through the FBI's criminal database indicated, erroneously, that she was unsuitable for the job, according to the Baltimore Sun.",45,2.5,59,1.903225806451613,11,2,1,5,2,13,0.419,0,0.0,0.0,0.174,0.826,-0.6908
4935,1.4,2.0,4.8,4,18,50.0,16.25,50.0,Take your pick ...,3,1.0,4,1.0,1,0,0,1,1,1,0.25,0,0.0,0.0,0.0,1.0,0.0
324,3.8,5.0,3.0,20,120,80.0,6.5,55.0,A massive part of the profit from the concerts would have come from the high-definition video taken at each performance.,23,2.3,33,1.65,6,1,0,3,0,10,0.5,0,0.0,0.139,0.0,0.861,0.4404
4936,5.8,5.6,5.2,30,192,68.33333333,6.433333333,76.66666667,"Taking a tough stance, home minister P Chidambaram has warned Pakistan against meddling in India's affairs and said any more terror attack from that country will be retaliated ""very strongly"".",40,2.1052631578947367,53,1.7666666666666666,10,3,2,7,0,12,0.4,0,0.0,0.0,0.308,0.692,-0.8648
325,4.2,5.2,3.4,29,181,81.03448276,4.620689655,58.62068966,"A meeting of top seers from the temple town has demanded the Jagadguru's personal appearance on November 8 and also an unconditional apology, or face de-canonisation from the chair.",44,2.588235294117647,56,1.9310344827586208,10,3,1,3,0,12,0.414,1,0.006,0.104,0.066,0.83,0.0258
4937,3.6,3.4,2.2,6,41,66.66666667,6.333333333,50.0,Talk about enduring through all eternity.,8,2.6666666666666665,12,2.0,2,0,0,1,0,3,0.5,0,0.0,0.0,0.0,1.0,0.0
326,3.8,4.8,3.8,22,135,79.54545455,4.0,59.09090909,"American women have all these things, yet there is a notable lack of women, both Democrat and Republican, in national political office.",31,2.5833333333333335,43,1.9545454545454546,7,4,1,2,0,10,0.455,0,0.0,0.0,0.103,0.897,-0.3182
4938,4.4,5.2,4.0,35,202,64.28571429,6.828571429,60.0,"Talks were going nowhere last week, prompting Clinton to get on the phone to both Micheletti and Zelaya to insist in what was described as blunt language that they close the gap preventing an agreement.",38,2.0,55,1.5714285714285714,9,2,1,9,1,16,0.457,1,0.005,0.086,0.029,0.885,0.4767
327,5.0,6.2,3.8,32,194,76.5625,5.25,53.125,Amid growing controversy over politicians' finances there has been mounting pressure for peers to guarantee that they pay tax in this country as a condition for membership of the House of Lords.,37,2.3125,55,1.71875,11,0,0,6,1,16,0.5,0,0.0,0.108,0.105,0.787,0.0258
4939,5.4,5.8,3.8,23,130,73.91304348,3.217391304,60.86956522,"Tang and the others used Yee's tips to trade Acxiom's securities and earned more than $6 million in illegal profits, the SEC said.",26,1.7333333333333334,34,1.4782608695652173,8,2,0,4,0,8,0.348,1,0.008,0.178,0.125,0.697,0.128
328,3.8,3.4,3.2,8,42,18.75,4.875,50.0,Am I limited to manually searching via ls?,10,2.0,13,1.625,2,0,1,2,1,3,0.375,0,0.0,0.0,0.241,0.759,-0.2263
4940,4.2,6.0,3.4,10,67,75.0,4.2,80.0,Tang was employed at private-equity firm Friedman Fleischer & Lowe.,17,2.125,19,1.9,6,0,0,2,0,2,0.2,0,0.0,0.158,0.0,0.842,0.128
329,2.8,2.6,5.2,6,26,50.0,6.333333333,33.33333333,Am I wrong on that though?,2,1.0,6,1.0,1,0,0,1,1,4,0.667,1,0.038,0.0,0.437,0.563,-0.4767
4941,4.4,5.8,4.0,6,35,75.0,3.166666667,66.66666667,Tate finished with 141 total yards.,8,1.6,9,1.5,2,1,0,1,0,1,0.167,0,0.0,0.0,0.0,1.0,0.0
330,5.8,5.4,2.0,26,168,84.61538462,3.961538462,61.53846154,"Among his chestful of awards were the Navy Cross, two Silver Stars, two Distinguished Service Crosses, two Distinguished Service Medals, and two Legion of Merit Awards.",40,2.0,47,1.8076923076923077,15,0,0,1,1,6,0.231,1,0.006,0.277,0.0,0.723,0.8316
4942,3.0,4.4,4.2,9,55,83.33333333,5.0,88.88888889,Tate's Hail Mary haul was his second sensational score.,14,2.0,16,1.7777777777777777,5,2,0,1,1,2,0.222,0,0.0,0.14,0.0,0.86,0.0772
331,4.8,6.2,2.4,28,175,87.5,2.964285714,71.42857143,"Among other things, she's been president of the Association of Bay Area Governments and chief of staff for then-state Sen. Bill Lockyer and former Oakland Mayor Lionel Wilson.",34,1.8888888888888888,45,1.6071428571428572,15,3,0,2,1,10,0.357,1,0.006,0.0,0.0,1.0,0.0
4943,4.0,5.0,4.0,27,154,81.48148148,4.740740741,55.55555556,"Tate sprung for the ball and tumbled to the ground in a tangled mass, but after the replay booth confirmed the junior had possession, the stadium erupted.",25,1.7857142857142858,39,1.4444444444444444,10,1,0,4,0,13,0.481,0,0.0,0.0,0.0,1.0,0.0
332,4.4,5.8,5.0,24,152,87.5,4.041666667,62.5,"Among TBA's first clients was the government of Kuwait, which agreed a seven-figure deal for advice on 'good governance' from the former Prime Minister.",34,2.2666666666666666,43,1.7916666666666667,10,3,0,2,0,9,0.375,0,0.0,0.192,0.0,0.808,0.6124
4944,4.8,5.4,5.0,24,135,70.83333333,4.875,58.33333333,Taubert said he thinks the Witch School's departure has little to do with neighbors and more to do with the market for its merchandise.,20,2.0,34,1.4166666666666667,7,1,1,5,2,14,0.583,0,0.0,0.0,0.098,0.902,-0.3612
333,5.8,5.4,4.2,37,252,82.43243243,3.756756757,67.56756757,"Among the coup backers, there were concerns over the elections and a growing realization that their scattering of allies in the U.S. Congress weren't winning the battle for administration support, said State Department and U.S. congressional officials.",49,2.3333333333333335,69,1.864864864864865,16,1,1,5,1,16,0.432,0,0.0,0.159,0.067,0.774,0.423
4945,1.6,2.0,3.2,13,73,57.69230769,3.846153846,61.53846154,"taurus, Thank you very much that did the trick, One more question though.",10,1.4285714285714286,17,1.3076923076923077,4,1,2,1,1,6,0.462,3,0.041,0.17,0.082,0.748,0.3182
334,5.0,5.8,3.8,22,136,95.45454545,2.181818182,81.81818182,"Among the letters are ones from Democratic U.S. Sens. Patty Murray and Maria Cantwell of Washington and U.S. Rep. Doc Hastings, R-Pasco.",29,1.8125,36,1.6363636363636365,14,1,0,1,0,6,0.273,0,0.0,0.0,0.0,1.0,0.0
4946,4.6,4.0,3.6,8,46,50.0,5.75,75.0,Taxpayers will be forced to pay for abortions.,8,2.0,12,1.5,2,0,0,3,0,4,0.5,0,0.0,0.0,0.423,0.577,-0.5267
335,4.8,6.2,3.2,28,159,75.0,3.714285714,50.0,"Among them are 1,000 pages of the dossier of Sascha Anderson, an avant-garde artist who was in the service of the Stasi but always denied any deep involvement.",32,2.2857142857142856,48,1.7142857142857142,8,2,1,3,1,14,0.5,2,0.013,0.0,0.125,0.875,-0.5927
4947,4.6,5.6,4.0,20,131,72.5,4.25,65.0,"Taylor's nominal opponent is John Gotts, a Democrat who abandoned the race and endorsed Taylor after advancing through the primary.",29,2.4166666666666665,38,1.9,8,1,0,4,0,8,0.4,1,0.008,0.091,0.136,0.773,-0.25
336,6.0,5.2,3.0,32,208,85.9375,4.96875,65.625,"Among the thirteen new taxes found in the bill by Americans for Tax Reform is the ""medicine cabinet tax,"" which bars people from paying for non-prescription medicine with tax-deferred health savings accounts.",45,2.142857142857143,56,1.75,12,5,0,4,0,11,0.344,0,0.0,0.0,0.0,1.0,0.0
4948,4.4,5.6,4.6,20,110,70.0,4.8,65.0,Teachers and students were searching last week for at least one video that many said was filmed of the attack.,20,1.6666666666666667,29,1.45,5,3,0,5,0,8,0.4,0,0.0,0.0,0.14,0.86,-0.4767
337,4.0,3.6,4.8,50,316,75.0,3.84,64.0,Among the three most closely watched off-season elections - including an open governor's race in Virginia that the Democrats apparently are poised to lose despite the efforts of President Barack Obama there - none is more peculiar than the contest in New York State's remote and farflung 23rd Congressional District.,73,2.212121212121212,92,1.84,17,5,3,5,0,17,0.34,1,0.003,0.039,0.085,0.876,-0.3315
4949,3.6,5.4,4.6,14,73,75.0,6.571428571,64.28571429,"""Teachers know for many students there is no other way to get to school.""",10,1.4285714285714286,19,1.3571428571428572,4,2,0,3,0,7,0.5,0,0.0,0.0,0.145,0.855,-0.296
338,4.6,6.2,5.2,10,67,65.0,4.7,70.0,A month later his application for permanent residency was approved.,17,2.8333333333333335,21,2.1,3,1,1,2,1,4,0.4,0,0.0,0.259,0.0,0.741,0.4215
4950,6.2,6.2,2.8,27,177,59.25925926,6.592592593,74.07407407,"Teachers, who asked not be named because of district confidentiality rules, said Smith and the other two juvenile defendants charged as adults have had tough times academically.",39,2.4375,53,1.962962962962963,9,2,2,7,0,11,0.407,0,0.0,0.0,0.117,0.883,-0.3182
339,4.6,5.6,4.4,19,111,76.31578947,7.105263158,68.42105263,A more elegant solution would be to go to  System Settings and on the top (Personal) click Default Applications,24,2.0,32,1.6842105263157894,8,1,1,2,0,8,0.421,1,0.009,0.341,0.0,0.659,0.7764
4951,3.4,4.4,3.4,11,54,22.72727273,6.272727273,72.72727273,Teaching is damned hard - ask anyone who does it well.,11,1.5714285714285714,15,1.3636363636363635,3,1,1,3,1,4,0.364,0,0.0,0.16,0.305,0.534,-0.2263
340,5.2,4.8,3.8,22,135,86.36363636,3.454545455,63.63636364,"Amy Peck, 24, works for state Sen. Dan Patrick and gained prominence during the battle over revisions to the city's floodway ordinance.",30,2.0,39,1.7727272727272727,12,1,0,1,0,7,0.318,1,0.007,0.103,0.103,0.794,0.0
4952,4.0,3.4,4.4,12,66,37.5,8.166666667,66.66666667,Team members couldn't figure out what was wrong and turned to him.,10,1.6666666666666667,16,1.3333333333333333,2,1,1,3,1,6,0.5,0,0.0,0.0,0.22,0.78,-0.4767
341,3.6,5.2,3.2,25,146,72.0,3.44,64.0,An Admiral in John Ford's 1945 film version of the story explains the brutal rationale for allowing so many Americans to be defeated and captured:,34,2.2666666666666666,44,1.76,8,2,1,5,0,10,0.4,0,0.0,0.073,0.229,0.698,-0.7096
4953,2.6,5.0,3.6,5,32,30.0,2.6,120.0,Tech heavies aren't just buying.,4,1.3333333333333333,7,1.4,2,0,2,2,0,2,0.4,0,0.0,0.0,0.0,1.0,0.0
342,4.0,5.4,5.0,17,111,79.41176471,3.705882353,64.70588235,"""An agreement is the way out,"" Shannon told the Hondurans, according to a senior Obama administration official.",28,2.3333333333333335,33,1.9411764705882353,7,1,0,3,0,7,0.412,0,0.0,0.176,0.0,0.824,0.4939
4954,3.4,4.2,3.2,19,98,68.42105263,5.947368421,68.42105263,"Tech startups are seeing a wave of M&A activity, and the cream of the crop will be acquired first.",16,1.6,26,1.368421052631579,8,0,1,4,0,11,0.579,0,0.0,0.0,0.0,1.0,0.0
343,5.2,5.6,4.4,24,134,81.25,6.208333333,66.66666667,Analysts say Mr Mubarak is under pressure from the United States - a close ally and major aid donor - to introduce democratic reforms.,37,2.176470588235294,45,1.875,10,3,0,3,0,7,0.292,0,0.0,0.117,0.092,0.792,0.1531
4955,2.8,3.4,5.4,19,109,60.52631579,3.0,68.42105263,Tell us how the Scozzafava episode demonstrates that the GOP is hostile to women not named Palin or Bachmann.,26,2.3636363636363638,34,1.7894736842105263,6,1,2,4,1,8,0.421,2,0.018,0.0,0.126,0.874,-0.3818
344,3.4,4.4,4.8,10,57,70.0,6.2,70.0,Anambra is easily the worst affected state in the region.,14,2.3333333333333335,18,1.8,3,2,1,1,0,4,0.4,1,0.018,0.159,0.377,0.464,-0.5106
4956,2.0,3.0,4.0,5,24,60.0,4.0,40.0,Tell us in the comments.,4,1.3333333333333333,6,1.2,1,0,0,1,1,2,0.4,0,0.0,0.0,0.0,1.0,0.0
345,4.4,5.6,3.8,12,59,75.0,7.666666667,75.0,A national airport will be built at the old Air Force Base.,12,1.7142857142857142,17,1.4166666666666667,4,2,0,2,0,5,0.417,0,0.0,0.0,0.0,1.0,0.0
4957,4.6,5.2,3.4,10,57,65.0,4.3,60.0,Teluk Meranti's four schools serve children ages 5 to 18.,15,1.6666666666666667,16,1.6,4,0,0,2,0,1,0.1,2,0.035,0.0,0.0,1.0,0.0
346,4.6,4.6,4.6,24,128,66.66666667,4.791666667,45.83333333,"And all indications were that he was in the thick of planning and approving nearly every step of the ""This Is It"" business plan.",22,2.0,36,1.5,6,0,1,4,2,15,0.625,0,0.0,0.0,0.0,1.0,0.0
4958,6.0,6.0,3.0,35,193,65.71428571,4.542857143,68.57142857,"Ten's head programmer, David Mott, said Rove would not return at the start of the year but he would not comment on the reason or when the next season would screen, The Sunday Telegraph reports.",32,1.5238095238095237,46,1.3142857142857143,13,1,3,4,1,14,0.4,2,0.01,0.0,0.0,1.0,0.0
347,3.2,5.8,5.2,68,326,58.82352941,5.455882353,55.88235294,"""And a lot of economic trees gone. The Anglican Church is on the verge of going. One man from Egboku after going to wedding, seeing the volume of water, he stopped his car to see the depth so that he will know how to pass. As soon as he stepped down, he was swept off to the stream down there and that was the end of the man.""",46,1.5333333333333334,86,1.2647058823529411,13,2,7,14,5,40,0.588,2,0.006,0.0,0.028,0.972,-0.2263
4959,6.2,5.8,4.2,16,101,90.625,5.875,68.75,Tensions between the Tibetan people and Chinese government led to violent clashes in March last year.,21,1.9090909090909092,27,1.6875,7,3,0,1,0,5,0.312,0,0.0,0.0,0.32,0.68,-0.765
348,2.0,2.8,4.2,7,37,64.28571429,3.714285714,57.14285714,And apeared to have the same problem.,5,2.5,10,1.4285714285714286,1,1,0,2,0,5,0.714,1,0.027,0.0,0.31,0.69,-0.4019
4960,5.4,5.6,4.8,23,128,60.86956522,5.130434783,52.17391304,"Teresa Hicks, 48, was among the neighbors who said they were relieved about the arrest but left with a heightened fear of crime.",22,1.8333333333333333,35,1.5217391304347827,6,1,0,5,1,11,0.478,0,0.0,0.059,0.352,0.589,-0.8735
349,3.4,4.2,4.4,21,128,83.33333333,3.952380952,66.66666667,And a recent blog posting by journalist Paul Waugh of the London Evening Standard stated Reinfeldt was in contention by default.,26,2.0,34,1.619047619047619,11,1,0,2,0,8,0.381,1,0.008,0.0,0.0,1.0,0.0
4961,3.8,4.4,4.4,16,101,78.125,3.8125,87.5,Tesco chief executive Sir Terry Leahy is well acquainted with Mr Blair's charm and networking skills.,24,1.8461538461538463,27,1.6875,10,1,1,2,0,3,0.188,1,0.01,0.255,0.0,0.745,0.5859
350,5.4,4.2,4.4,14,75,28.57142857,5.428571429,57.14285714,"And, as always, today I will do what I believe serves their interests best.",14,2.0,21,1.5,2,0,2,3,3,8,0.571,0,0.0,0.383,0.0,0.617,0.7351
4962,4.6,4.6,5.0,40,224,71.25,5.525,57.5,"Tesco, which has more than 2,000 stores across the world, has been determined to expand into the Middle East, where it has no stores, for some time, especially given the success of Marks & Spencer in Dubai, Bahrain and Oman.",39,1.95,61,1.525,13,1,2,7,1,20,0.5,0,0.0,0.189,0.048,0.763,0.7553
351,5.2,5.8,3.8,38,240,82.89473684,6.421052632,68.42105263,And a senior State Department official says the United States may follow the African Union in imposing targeted financial sanctions against key officials in Conakry in an effort to help move the troubled African state toward free elections.,59,2.185185185185185,71,1.868421052631579,13,7,0,5,0,11,0.289,0,0.0,0.195,0.097,0.708,0.6597
